,Especie,Ticker,Spot,Moneyness,CallPut,Strike,TTM,impliedVolatility,Last,Bid,Ask,Avg,Tasa,Div,Precio_BS,Precio_BIN
283,TSLA230915C00225000,TSLA,253.86000061035156,1.1282666693793402,C,225.0,40,0.5199022619628906,35.1,34.55,35.2,34.875,0.054627868852459016,0.0,35.70199357795326,35.68923753222529
284,TSLA230915P00225000,TSLA,253.86000061035156,1.1282666693793402,P,225.0,40,0.47241738525390625,4.73,4.7,4.85,4.775,0.054627868852459016,0.0,4.393460112381334,4.426376995757663
285,TSLA230915C00226670,TSLA,253.86000061035156,1.1199541210144772,C,226.67,40,0.5161791546630858,39.6,33.25,33.9,33.575,0.054627868852459016,0.0,34.38968051300424,34.39930071363987
286,TSLA230915P00226670,TSLA,253.86000061035156,1.1199541210144772,P,226.67,40,0.46936565795898444,5.2,5.05,5.2,5.125,0.054627868852459016,0.0,4.719269217886563,4.74187429493209
287,TSLA230915C00230000,TSLA,253.86000061035156,1.1037391330884851,C,230.0,40,0.5109912182617188,31.11,30.85,31.35,31.1,0.054627868852459016,0.0,31.885112208290764,31.8810670410032
288,TSLA230915P00230000,TSLA,253.86000061035156,1.1037391330884851,P,230.0,40,0.46484910156250003,5.87,5.1,6.0,5.55,0.054627868852459016,0.0,5.466709900628928,5.509330893143157
289,TSLA230915C00233330,TSLA,253.86000061035156,1.0879869738582761,C,233.33,40,0.501103621826172,28.86,28.25,28.9,28.575,0.054627868852459016,0.0,29.33309657447404,29.347946445238
290,TSLA230915P00233330,TSLA,253.86000061035156,1.0879869738582761,P,233.33,40,0.4588677160644532,6.8,6.7,6.85,6.775,0.054627868852459016,0.0,6.262761547219824,6.291988193105442
291,TSLA230915C00235000,TSLA,253.86000061035156,1.0802553217461768,C,235.0,40,0.5017139672851563,28.06,27.25,27.75,27.5,0.054627868852459016,0.0,28.23810923059301,28.24795380732383
292,TSLA230915P00235000,TSLA,253.86000061035156,1.0802553217461768,P,235.0,40,0.4572808178710938,7.3,6.45,7.35,6.9,0.054627868852459016,0.0,6.734056315283425,6.7870633112017345
293,TSLA230915C00240000,TSLA,253.86000061035156,1.0577500025431315,C,240.0,40,0.5004932763671875,23.9,23.85,24.35,24.1,0.054627868852459016,0.0,25.028726124374373,25.04522509384672
294,TSLA230915P00240000,TSLA,253.86000061035156,1.0577500025431315,P,240.0,40,0.45075012145996096,8.86,8.65,8.95,8.8,0.054627868852459016,0.0,8.245557905749294,8.310719976860351
295,TSLA230915C00241670,TSLA,253.86000061035156,1.050440686102336,C,241.67,40,0.5016529327392578,23.0,22.8,23.4,23.1,0.054627868852459016,0.0,24.056956333237594,24.050311685528804
296,TSLA230915P00241670,TSLA,253.86000061035156,1.050440686102336,P,241.67,40,0.4489801196289062,9.6,9.35,9.55,9.45,0.054627868852459016,0.0,8.81442661533832,8.883840165725026
297,TSLA230915C00245000,TSLA,253.86000061035156,1.0361632677973533,C,245.0,40,0.5105029418945313,20.92,20.8,21.8,21.3,0.054627868852459016,0.0,22.410053390103997,22.430011721799893
298,TSLA230915P00245000,TSLA,253.86000061035156,1.0361632677973533,P,245.0,40,0.4445856323242187,10.67,9.45,10.8,10.125,0.054627868852459016,0.0,10.00335853414272,10.08318866816663
299,TSLA230915C00246670,TSLA,253.86000061035156,1.0291482572276789,C,246.67,40,0.5006763800048828,20.3,19.8,21.35,20.575000000000003,0.054627868852459016,0.0,21.17118540322045,21.178854147192183
300,TSLA230915P00246670,TSLA,253.86000061035156,1.0291482572276789,P,246.67,40,0.4433039068603516,11.35,11.3,11.5,11.4,0.054627868852459016,0.0,10.67037052232942,10.759534674730707
301,TSLA230915C00250000,TSLA,253.86000061035156,1.0154400024414063,C,250.0,40,0.4813284289550781,18.25,17.95,18.2,18.075,0.054627868852459016,0.0,18.76845602740039,18.78306733777949
302,TSLA230915P00250000,TSLA,253.86000061035156,1.0154400024414063,P,250.0,40,0.4382990740966797,12.82,12.7,12.9,12.8,0.054627868852459016,0.0,12.00697648246333,12.104849885910081
303,TSLA230915C00253330,TSLA,253.86000061035156,1.002092135200535,C,253.33,40,0.5162401892089843,16.24,16.2,17.75,16.975,0.054627868852459016,0.0,18.25735437829769,18.249365501541288
304,TSLA230915P00253330,TSLA,253.86000061035156,1.002092135200535,P,253.33,40,0.4343318286132813,14.32,13.45,14.45,13.95,0.054627868852459016,0.0,13.492351376383581,13.591671105736236
305,TSLA230915C00255000,TSLA,253.86000061035156,0.9955294141582415,C,255.0,40,0.4844411907958984,15.5,15.35,15.9,15.625,0.054627868852459016,0.0,16.40373719156449,16.409078160587317
306,TSLA230915P00255000,TSLA,253.86000061035156,0.9955294141582415,P,255.0,40,0.4317073431396484,15.1,15.1,15.25,15.175,0.054627868852459016,0.0,14.260224226673145,14.380859379909657
307,TSLA230915C00258330,TSLA,253.86000061035156,0.9826965532859194,C,258.33,40,0.47174600524902344,13.95,13.8,14.0,13.9,0.054627868852459016,0.0,14.469737603316545,14.476021334907216
308,TSLA230915P00258330,TSLA,253.86000061035156,0.9826965532859194,P,258.33,40,0.42847251220703125,17.0,16.8,17.0,16.9,0.054627868852459016,0.0,15.947044266981692,16.07788541099921
309,TSLA230915C00260000,TSLA,253.86000061035156,0.9763846177321214,C,260.0,40,0.4686332434082031,13.2,13.05,13.2,13.125,0.054627868852459016,0.0,13.648887720571423,13.641671863473633
310,TSLA230915P00260000,TSLA,253.86000061035156,0.9763846177321214,P,260.0,40,0.42914389221191407,17.97,16.55,18.0,17.275,0.054627868852459016,0.0,16.91451349923497,17.062847304491523
311,TSLA230915C00265000,TSLA,253.86000061035156,0.9579622664541568,C,265.0,40,0.4784598052978516,11.07,11.0,11.6,11.3,0.054627868852459016,0.0,11.98834520689114,11.979977489085313
312,TSLA230915P00265000,TSLA,253.86000061035156,0.9579622664541568,P,265.0,40,0.42163664306640625,20.93,18.95,20.85,19.9,0.054627868852459016,0.0,19.67027186279728,19.85484214305554
313,TSLA230915C00266670,TSLA,253.86000061035156,0.9519631027500339,C,266.67,40,0.4647270324707031,10.4,10.35,10.55,10.45,0.054627868852459016,0.0,10.923072283598458,10.93249663829526
314,TSLA230915P00266670,TSLA,253.86000061035156,0.9519631027500339,P,266.67,40,0.42340664489746094,21.6,20.55,22.0,21.275,0.054627868852459016,0.0,20.78950651162964,20.999586201029075
315,TSLA230915C00270000,TSLA,253.86000061035156,0.9402222244827836,C,270.0,40,0.4633842724609375,9.35,9.2,9.4,9.3,0.054627868852459016,0.0,9.737193313248326,9.73743293699394
316,TSLA230915P00270000,TSLA,253.86000061035156,0.9402222244827836,P,270.0,40,0.4200497448730469,24.14,23.9,24.15,24.025,0.054627868852459016,0.0,22.88009461775883,23.10478605211753
317,TSLA230915C00273330,TSLA,253.86000061035156,0.9287674262259963,C,273.33,40,0.49695327270507816,8.2,8.15,9.45,8.8,0.054627868852459016,0.0,9.751072099329889,9.752356727877665
318,TSLA230915P00273330,TSLA,253.86000061035156,0.9287674262259963,P,273.33,40,0.42780113220214844,26.21,26.15,26.75,26.45,0.054627868852459016,0.0,25.423443888619516,25.68698973458619
319,TSLA230915C00275000,TSLA,253.86000061035156,0.923127274946733,C,275.0,40,0.4612480633544922,7.85,7.65,7.85,7.75,0.054627868852459016,0.0,8.136363306770662,8.146567803650289
320,TSLA230915P00275000,TSLA,253.86000061035156,0.923127274946733,P,275.0,40,0.42889975402832037,27.73,27.05,28.0,27.525,0.054627868852459016,0.0,26.64575867990399,26.903408985148893
321,TSLA230915C00280000,TSLA,253.86000061035156,0.9066428593226842,C,280.0,40,0.46759565612792964,6.4,6.35,6.75,6.55,0.054627868852459016,0.0,6.991633896460883,7.006046106130171
322,TSLA230915P00280000,TSLA,253.86000061035156,0.9066428593226842,P,280.0,40,0.4244442321777344,31.41,30.75,31.65,31.2,0.054627868852459016,0.0,30.216831241493168,30.53977818404767
323,TSLA230915C00283330,TSLA,253.86000061035156,0.8959870137661087,C,283.33,40,0.45905081970214845,5.7,5.6,5.75,5.675,0.054627868852459016,0.0,5.961725064942215,5.954840216385398
324,TSLA230915P00283330,TSLA,253.86000061035156,0.8959870137661087,P,283.33,40,0.42529871582031253,29.7,33.6,34.3,33.95,0.054627868852459016,0.0,32.816632888103754,33.19971800653118
325,TSLA230915C00285000,TSLA,253.86000061035156,0.8907368442468476,C,285.0,40,0.48633326171875,5.3,5.25,6.15,5.7,0.054627868852459016,0.0,6.352911452869826,6.34255972713372
326,TSLA230915P00285000,TSLA,253.86000061035156,0.8907368442468476,P,285.0,40,0.4254818194580079,31.01,34.55,35.65,35.099999999999994,0.054627868852459016,0.0,34.14343823298802,34.53933487070645
327,TSLA230915C00286670,TSLA,253.86000061035156,0.8855478445960566,C,286.67,40,0.4602104760742188,5.05,4.95,5.1,5.025,0.054627868852459016,0.0,5.286969435245034,5.296483026132259
328,TSLA230915P00286670,TSLA,253.86000061035156,0.8855478445960566,P,286.67,40,0.43683424499511714,28.6,35.85,37.3,36.575,0.054627868852459016,0.0,35.77433723863402,36.17088571223622
329,TSLA230915C00290000,TSLA,253.86000061035156,0.8753793124494882,C,290.0,40,0.4606377178955079,4.45,4.4,4.5,4.45,0.054627868852459016,0.0,4.663916026217599,4.661435973437665
330,TSLA230915P00290000,TSLA,253.86000061035156,0.8753793124494882,P,290.0,40,0.4470270141601562,38.25,38.75,40.3,39.525,0.054627868852459016,0.0,38.73400063965954,39.18091547931393
331,TSLA230915C00291670,TSLA,253.86000061035156,0.8703671978960865,C,291.67,40,0.4619804779052735,4.15,4.1,4.25,4.175,0.054627868852459016,0.0,4.403699265548248,4.412669239794602
332,TSLA230915P00291670,TSLA,253.86000061035156,0.8703671978960865,P,291.67,40,0.46582565429687506,36.91,39.6,42.15,40.875,0.054627868852459016,0.0,40.5672832986248,41.01446024293866
333,TSLA230915C00293330,TSLA,253.86000061035156,0.8654416548268216,C,293.33,40,0.4626518579101563,3.9,3.85,4.0,3.925,0.054627868852459016,0.0,4.143105307953839,4.149501733384698
334,TSLA230915P00293330,TSLA,253.86000061035156,0.8654416548268216,P,293.33,40,0.46619186157226566,44.11,41.05,43.55,42.3,0.054627868852459016,0.0,41.94680351893669,42.41590857474856
335,TSLA230915C00295000,TSLA,253.86000061035156,0.8605423749503442,C,295.0,40,0.46289599609375004,3.65,3.6,3.75,3.675,0.054627868852459016,0.0,3.885187105483972,3.8743346808843335
336,TSLA230915P00295000,TSLA,253.86000061035156,0.8605423749503442,P,295.0,40,0.4742484216308594,43.1,42.55,45.15,43.849999999999994,0.054627868852459016,0.0,43.5291340931436,44.00562730192205
337,TSLA230915C00300000,TSLA,253.86000061035156,0.8462000020345052,C,300.0,40,0.4642387561035156,3.08,3.0,3.1,3.05,0.054627868852459016,0.0,3.2083236798231525,3.2124082328816486
338,TSLA230915P00300000,TSLA,253.86000061035156,0.8462000020345052,P,300.0,40,0.45264219238281256,47.46,47.0,49.0,48.0,0.054627868852459016,0.0,47.31838170268006,47.900354754543315
339,TSLA230915C00305000,TSLA,253.86000061035156,0.8323278708536117,C,305.0,40,0.4670463452148438,2.55,2.5,2.58,2.54,0.054627868852459016,0.0,2.6676277069699665,2.6718628159334292
340,TSLA230915P00305000,TSLA,253.86000061035156,0.8323278708536117,P,305.0,40,0.46619186157226566,52.0,51.8,53.7,52.75,0.054627868852459016,0.0,51.97103922021114,52.6208885352418
341,TSLA230915C00306670,TSLA,253.86000061035156,0.8277953520407981,C,306.67,40,0.46936565795898444,2.5,2.36,2.45,2.4050000000000002,0.054627868852459016,0.0,2.532494869833549,2.536930961045692
342,TSLA230915P00306670,TSLA,253.86000061035156,0.8277953520407981,P,306.67,40,0.4689994506835938,42.2,53.35,55.25,54.3,0.054627868852459016,0.0,53.50536305469453,54.178038584563666
343,TSLA230915C00308330,TSLA,253.86000061035156,0.8233386326674393,C,308.33,40,0.47736118347167966,2.28,2.18,2.43,2.305,0.054627868852459016,0.0,2.507468424438919,2.5094593216592602
344,TSLA230915P00308330,TSLA,253.86000061035156,0.8233386326674393,P,308.33,40,0.47192910888671874,50.82,54.9,56.8,55.849999999999994,0.054627868852459016,0.0,55.03991429461479,55.73079264026961
345,TSLA230915C00310000,TSLA,253.86000061035156,0.8189032277753276,C,310.0,40,0.47022014160156256,2.1,2.05,2.15,2.0999999999999996,0.054627868852459016,0.0,2.2208528999090547,2.210325481772956
346,TSLA230915P00310000,TSLA,253.86000061035156,0.8189032277753276,P,310.0,40,0.47400428344726564,58.31,56.5,58.35,57.425,0.054627868852459016,0.0,56.57514215610914,57.28321328300231
347,TSLA230915C00313330,TSLA,253.86000061035156,0.8102001104597439,C,313.33,40,0.511174321899414,1.9,1.83,2.55,2.19,0.054627868852459016,0.0,2.617465991692981,2.6151799658777932
348,TSLA230915P00313330,TSLA,253.86000061035156,0.8102001104597439,P,313.33,40,0.4804739453125,55.46,58.95,61.5,60.225,0.054627868852459016,0.0,59.69454001707385,60.4606376500648
349,TSLA230915C00315000,TSLA,253.86000061035156,0.805904763842386,C,315.0,40,0.47400428344726564,1.77,1.75,1.8,1.775,0.054627868852459016,0.0,1.8566556988221983,1.8564244285050149
350,TSLA230915P00315000,TSLA,253.86000061035156,0.805904763842386,P,315.0,40,0.5122119091796875,61.41,60.55,63.55,62.05,0.054627868852459016,0.0,61.73695714236587,62.443589019078935
351,TSLA230915C00316670,TSLA,253.86000061035156,0.8016547213514117,C,316.67,40,0.48560084716796875,1.7,1.64,1.85,1.745,0.054627868852459016,0.0,1.902959979887374,1.9027183172315036
352,TSLA230922P00215000,TSLA,253.86000061035156,1.180744188885356,P,215.0,47,0.5214281256103515,3.7,2.97,4.6,3.785,0.05485737704918033,0.0,4.161118816843661,4.185840059924483
353,TSLA230922C00220000,TSLA,253.86000061035156,1.1539090936834162,C,220.0,47,0.5316208947753907,44.88,38.55,41.25,39.9,0.05485737704918033,0.0,40.91455498358789,40.92277028212158
354,TSLA230922P00220000,TSLA,253.86000061035156,1.1539090936834162,P,220.0,47,0.512578116455078,4.65,4.5,5.55,5.025,0.05485737704918033,0.0,5.042570957248671,5.081235401622189
355,TSLA230922C00225000,TSLA,253.86000061035156,1.1282666693793402,C,225.0,47,0.5194750201416016,40.27,34.6,37.3,35.95,0.05485737704918033,0.0,36.93027355712536,36.94481644042441
356,TSLA230922P00225000,TSLA,253.86000061035156,1.1282666693793402,P,225.0,47,0.47449255981445315,5.74,5.5,5.85,5.675,0.05485737704918033,0.0,5.305179544927796,5.32079498942132
357,TSLA230922P00230000,TSLA,253.86000061035156,1.1037391330884851,P,230.0,47,0.469304623413086,6.91,6.65,7.15,6.9,0.05485737704918033,0.0,6.520284043729738,6.558278694945457
358,TSLA230922C00235000,TSLA,253.86000061035156,1.0802553217461768,C,235.0,47,0.5004932763671875,32.15,27.35,30.0,28.675,0.05485737704918033,0.0,29.565084036072136,29.55034738328979
359,TSLA230922P00235000,TSLA,253.86000061035156,1.0802553217461768,P,235.0,47,0.46246875427246104,8.41,8.05,8.6,8.325,0.05485737704918033,0.0,7.879195948958383,7.940885582050599
360,TSLA230922C00240000,TSLA,253.86000061035156,1.0577500025431315,C,240.0,47,0.5201464001464844,25.76,24.0,26.3,25.15,0.05485737704918033,0.0,27.108081788189367,27.104839665713474
361,TSLA230922P00240000,TSLA,253.86000061035156,1.0577500025431315,P,240.0,47,0.4658866888427735,10.05,9.5,10.6,10.05,0.05485737704918033,0.0,9.77365239549728,9.856765899806753
362,TSLA230922C00245000,TSLA,253.86000061035156,1.0361632677973533,C,245.0,47,0.5015918981933594,26.5,21.9,22.85,22.375,0.05485737704918033,0.0,23.612175200109107,23.631549249876304
363,TSLA230922P00245000,TSLA,253.86000061035156,1.0361632677973533,P,245.0,47,0.45795219787597663,11.93,11.15,12.45,11.8,0.05485737704918033,0.0,11.527552545322791,11.632419243847899
364,TSLA230922C00250000,TSLA,253.86000061035156,1.0154400024414063,C,250.0,47,0.49597671997070314,19.5,19.05,20.05,19.55,0.05485737704918033,0.0,20.751817145231797,20.771719450431995
365,TSLA230922P00250000,TSLA,253.86000061035156,1.0154400024414063,P,250.0,47,0.44659977233886716,14.0,13.8,14.4,14.100000000000001,0.05485737704918033,0.0,13.37940974544523,13.502815905173996
366,TSLA230922C00255000,TSLA,253.86000061035156,0.9955294141582415,C,255.0,47,0.4886525744628907,17.45,16.0,17.4,16.7,0.05485737704918033,0.0,18.042309566310976,18.04627902927325
367,TSLA230922P00255000,TSLA,253.86000061035156,0.9955294141582415,P,255.0,47,0.4426325268554688,16.5,16.2,16.85,16.525,0.05485737704918033,0.0,15.723109175577633,15.865532878924771
368,TSLA230922C00260000,TSLA,253.86000061035156,0.9763846177321214,C,260.0,47,0.49860120544433595,14.62,14.35,15.6,14.975,0.05485737704918033,0.0,16.17512272876273,16.16170224332986
369,TSLA230922P00260000,TSLA,253.86000061035156,0.9763846177321214,P,260.0,47,0.44031321411132807,19.2,18.85,19.6,19.225,0.05485737704918033,0.0,18.36701785637922,18.528394974817054
370,TSLA230922C00265000,TSLA,253.86000061035156,0.9579622664541568,C,265.0,47,0.48779809082031256,12.53,12.25,13.25,12.75,0.05485737704918033,0.0,13.767424149956838,13.77919825145072
371,TSLA230922P00265000,TSLA,253.86000061035156,0.9579622664541568,P,265.0,47,0.4384211431884766,21.93,21.75,22.6,22.175,0.05485737704918033,0.0,21.263540903298633,21.462004892654
372,TSLA230922C00270000,TSLA,253.86000061035156,0.9402222244827836,C,270.0,47,0.48080963531494136,10.8,10.5,11.25,10.875,0.05485737704918033,0.0,11.709234658712873,11.729237450861351
373,TSLA230922P00270000,TSLA,253.86000061035156,0.9402222244827836,P,270.0,47,0.4343318286132813,25.34,24.95,25.75,25.35,0.05485737704918033,0.0,24.311946727893485,24.56981323395172
374,TSLA230922C00275000,TSLA,253.86000061035156,0.923127274946733,C,275.0,47,0.4925893026733399,9.15,8.8,10.1,9.45,0.05485737704918033,0.0,10.504516412089075,10.508333439833542
375,TSLA230922P00275000,TSLA,253.86000061035156,0.923127274946733,P,275.0,47,0.43860424682617194,24.15,27.75,29.4,28.575,0.05485737704918033,0.0,27.865922249222564,28.183243087077457
376,TSLA230922C00280000,TSLA,253.86000061035156,0.9066428593226842,C,280.0,47,0.4923756817626954,7.79,7.5,8.7,8.1,0.05485737704918033,0.0,9.054975505815023,9.04401509553784
377,TSLA230922P00280000,TSLA,253.86000061035156,0.9066428593226842,P,280.0,47,0.4622246160888672,28.5,31.05,33.85,32.45,0.05485737704918033,0.0,32.231899735729996,32.57747170369739
378,TSLA230922C00285000,TSLA,253.86000061035156,0.8907368442468476,C,285.0,47,0.4691825543212891,6.57,6.3,6.75,6.525,0.05485737704918033,0.0,7.0525745959125885,7.04904158337689
379,TSLA230922P00285000,TSLA,253.86000061035156,0.8907368442468476,P,285.0,47,0.4466608068847656,35.52,34.95,37.2,36.075,0.05485737704918033,0.0,35.4943861994939,35.90817038803376
380,TSLA230922C00290000,TSLA,253.86000061035156,0.8753793124494882,C,290.0,47,0.46869427795410157,5.51,5.35,5.7,5.525,0.05485737704918033,0.0,5.958881914397651,5.970919063694772
381,TSLA230922P00290000,TSLA,253.86000061035156,0.8753793124494882,P,290.0,47,0.4622246160888672,39.52,39.0,41.65,40.325,0.05485737704918033,0.0,39.86987596770061,40.34753431371025
382,TSLA230922C00295000,TSLA,253.86000061035156,0.8605423749503442,C,295.0,47,0.47601842346191403,4.6,4.5,5.0,4.75,0.05485737704918033,0.0,5.223288129799862,5.224017600241693
383,TSLA230922P00295000,TSLA,253.86000061035156,0.8605423749503442,P,295.0,47,0.46533737792968755,41.1,43.15,45.85,44.5,0.05485737704918033,0.0,43.996667945862214,44.54374317774126
384,TSLA230922C00300000,TSLA,253.86000061035156,0.8462000020345052,C,300.0,47,0.4674125524902344,3.97,3.8,4.0,3.9,0.05485737704918033,0.0,4.18578801049749,4.17028166002185
385,TSLA230922P00300000,TSLA,253.86000061035156,0.8462000020345052,P,300.0,47,0.46802289794921875,45.41,47.5,50.15,48.825,0.05485737704918033,0.0,48.22931188693056,48.832704487832274
386,TSLA230922C00305000,TSLA,253.86000061035156,0.8323278708536117,C,305.0,47,0.467778759765625,3.3,3.25,3.35,3.3,0.05485737704918033,0.0,3.505725018761666,3.5080606386041504
387,TSLA230922C00310000,TSLA,253.86000061035156,0.8189032277753276,C,310.0,47,0.5103808728027344,2.91,1.93,3.7,2.815,0.05485737704918033,0.0,3.846828089435789,3.8503475811029464
388,TSLA230922P00310000,TSLA,253.86000061035156,0.8189032277753276,P,310.0,47,0.4764456652832031,56.65,56.45,59.1,57.775000000000006,0.05485737704918033,0.0,57.057037398298405,57.833611373368676
389,TSLA230922C00315000,TSLA,253.86000061035156,0.805904763842386,C,315.0,47,0.5133105310058592,2.5,1.58,3.2,2.39,0.05485737704918033,0.0,3.324892773720066,3.326211590109664
390,TSLA230922P00315000,TSLA,253.86000061035156,0.805904763842386,P,315.0,47,0.49170430175781255,57.45,60.9,63.9,62.4,0.05485737704918033,0.0,61.803486615356036,62.63863877567877
391,TSLA231020C00215000,TSLA,253.86000061035156,1.180744188885356,C,215.0,75,0.5725750750732423,48.55,48.05,49.0,48.525,0.055775409836065576,0.0,50.11400146613056,50.134602855338166
392,TSLA231020P00215000,TSLA,253.86000061035156,1.180744188885356,P,215.0,75,0.5083056982421875,7.46,7.4,7.6,7.5,0.055775409836065576,0.0,6.745304214636825,6.786910566930005
393,TSLA231020C00220000,TSLA,253.86000061035156,1.1539090936834162,C,220.0,75,0.5626874786376954,45.4,44.3,45.25,44.775,0.055775409836065576,0.0,46.33106040429374,46.310190610818985
394,TSLA231020P00220000,TSLA,253.86000061035156,1.1539090936834162,P,220.0,75,0.5003101727294923,8.67,8.55,8.8,8.675,0.055775409836065576,0.0,7.823747102862107,7.903678343898127
395,TSLA231020C00225000,TSLA,253.86000061035156,1.1282666693793402,C,225.0,75,0.5548750567626954,45.44,40.75,41.7,41.225,0.055775409836065576,0.0,42.73864585036881,42.759999472244985
396,TSLA231020P00225000,TSLA,253.86000061035156,1.1282666693793402,P,225.0,75,0.4954884436035156,10.12,9.95,10.1,10.024999999999999,0.055775409836065576,0.0,9.143489317211888,9.22623625741606
397,TSLA231020C00230000,TSLA,253.86000061035156,1.1037391330884851,C,230.0,75,0.5512129840087892,38.15,37.6,38.35,37.975,0.055775409836065576,0.0,39.436985384479584,39.444552937773835
398,TSLA231020P00230000,TSLA,253.86000061035156,1.1037391330884851,P,230.0,75,0.49359637268066414,11.64,11.5,11.8,11.65,0.055775409836065576,0.0,10.725903024659246,10.814395601575749
399,TSLA231020C00235000,TSLA,253.86000061035156,1.0802553217461768,C,235.0,75,0.5409591802978517,35.0,34.1,35.1,34.6,0.055775409836065576,0.0,36.01520342076046,36.02504402587669
400,TSLA231020P00235000,TSLA,253.86000061035156,1.0802553217461768,P,235.0,75,0.49231464721679696,13.14,12.05,13.7,12.875,0.055775409836065576,0.0,12.502600427115965,12.63970348716629
401,TSLA231020C00240000,TSLA,253.86000061035156,1.0577500025431315,C,240.0,75,0.5390060748291017,31.67,31.35,32.1,31.725,0.055775409836065576,0.0,33.077206146986725,33.10189632916012
402,TSLA231020P00240000,TSLA,253.86000061035156,1.0577500025431315,P,240.0,75,0.4822744644165039,15.35,15.1,15.4,15.25,0.055775409836065576,0.0,14.086030563144504,14.23027045242437
403,TSLA231020C00245000,TSLA,253.86000061035156,1.0361632677973533,C,245.0,75,0.5350998638916016,29.08,28.6,29.25,28.925,0.055775409836065576,0.0,30.214329097389083,30.19279608138754
404,TSLA231020P00245000,TSLA,253.86000061035156,1.0361632677973533,P,245.0,75,0.476567734375,17.3,16.0,17.45,16.725,0.055775409836065576,0.0,16.00934691587848,16.17598287943482
405,TSLA231020C00250000,TSLA,253.86000061035156,1.0154400024414063,C,250.0,75,0.5310105493164063,26.04,26.0,26.55,26.275,0.055775409836065576,0.0,27.499657779355175,27.528528433923725
406,TSLA231020P00250000,TSLA,253.86000061035156,1.0154400024414063,P,250.0,75,0.47141031524658206,19.65,19.2,19.7,19.45,0.055775409836065576,0.0,18.127127996379187,18.34993941471961
407,TSLA231020C00255000,TSLA,253.86000061035156,0.9955294141582415,C,255.0,75,0.5278367529296876,23.6,23.45,24.2,23.825,0.055775409836065576,0.0,24.98328472915884,24.980654883492374
408,TSLA231020P00255000,TSLA,253.86000061035156,0.9955294141582415,P,255.0,75,0.46783979431152345,22.0,20.9,22.2,21.549999999999997,0.055775409836065576,0.0,20.49148998099949,20.729619946914106
409,TSLA231020C00260000,TSLA,253.86000061035156,0.9763846177321214,C,260.0,75,0.5293320993041993,21.3,21.1,22.4,21.75,0.055775409836065576,0.0,22.83811893104594,22.857954399884715
410,TSLA231020P00260000,TSLA,253.86000061035156,0.9763846177321214,P,260.0,75,0.4636589279174804,24.7,23.45,24.85,24.15,0.055775409836065576,0.0,23.005408336648443,23.28983195213485
411,TSLA231020C00265000,TSLA,253.86000061035156,0.9579622664541568,C,265.0,75,0.5160570855712892,19.15,19.05,19.25,19.15,0.055775409836065576,0.0,20.171367531864604,20.190495022882818
412,TSLA231020P00265000,TSLA,253.86000061035156,0.9579622664541568,P,265.0,75,0.459966337890625,26.9,25.45,27.7,26.575,0.055775409836065576,0.0,25.71800265534526,26.070425585555107
413,TSLA231020C00270000,TSLA,253.86000061035156,0.9402222244827836,C,270.0,75,0.5124560473632812,17.1,17.05,17.25,17.15,0.055775409836065576,0.0,18.102253092050375,18.097417077892555
414,TSLA231020P00270000,TSLA,253.86000061035156,0.9402222244827836,P,270.0,75,0.45795219787597663,30.0,30.3,30.8,30.55,0.055775409836065576,0.0,28.68099235195953,29.060730505815542
415,TSLA231020C00275000,TSLA,253.86000061035156,0.923127274946733,C,275.0,75,0.5088550091552735,15.35,15.15,15.45,15.3,0.055775409836065576,0.0,16.18450073422639,16.210960069807655
416,TSLA231020P00275000,TSLA,253.86000061035156,0.923127274946733,P,275.0,75,0.45441219421386714,30.41,32.65,34.0,33.325,0.055775409836065576,0.0,31.74365780692935,32.202509017373
417,TSLA231020C00280000,TSLA,253.86000061035156,0.9066428593226842,C,280.0,75,0.5075732836914062,13.66,13.55,13.85,13.7,0.055775409836065576,0.0,14.517079017324392,14.489267222523113
418,TSLA231020P00280000,TSLA,253.86000061035156,0.9066428593226842,P,280.0,75,0.462194098815918,37.0,36.65,37.85,37.25,0.055775409836065576,0.0,35.46572706104794,35.99227353086417
419,TSLA231020C00285000,TSLA,253.86000061035156,0.8907368442468476,C,285.0,75,0.5060474200439453,12.28,12.15,12.3,12.225000000000001,0.055775409836065576,0.0,12.977024248234983,13.000661108143746
420,TSLA231020P00285000,TSLA,253.86000061035156,0.8907368442468476,P,285.0,75,0.4598442687988281,40.7,39.25,41.4,40.325,0.055775409836065576,0.0,38.88670427976916,39.463971781651836
421,TSLA231020C00290000,TSLA,253.86000061035156,0.8753793124494882,C,290.0,75,0.5050098327636718,10.83,10.8,11.0,10.9,0.055775409836065576,0.0,11.589232434484629,11.579575365227189
422,TSLA231020P00290000,TSLA,253.86000061035156,0.8753793124494882,P,290.0,75,0.4514215014648438,43.93,43.9,44.85,44.375,0.055775409836065576,0.0,42.20511197406688,42.90374633647523
423,TSLA231020C00295000,TSLA,253.86000061035156,0.8605423749503442,C,295.0,75,0.503483969116211,9.7,9.55,9.8,9.675,0.055775409836065576,0.0,10.304913683649971,10.321673284182298
424,TSLA231020P00295000,TSLA,253.86000061035156,0.8605423749503442,P,295.0,75,0.45465633239746095,44.5,47.75,48.9,48.325,0.055775409836065576,0.0,46.13662624001853,46.906432747452186
425,TSLA231020C00300000,TSLA,253.86000061035156,0.8462000020345052,C,300.0,75,0.5048877636718749,8.6,8.6,8.75,8.675,0.055775409836065576,0.0,9.252539849253573,9.248620897857004
