,Especie,Ticker,Spot,CallPut,Strike,TTM,Last,Moneyness,impliedVolatility,Bid,Ask
2259,TSLA220916P01120000,TSLA,725.780029296875,P,1120.0,86,460.8,0.6480178833007812,0.5360764166259766,398.5,402.1
2260,TSLA220916C01125000,TSLA,725.780029296875,C,1125.0,86,9.6,0.6451378038194444,0.644687391052246,10.1,10.6
2261,TSLA220916P01125000,TSLA,725.780029296875,P,1125.0,86,474.0,0.6451378038194444,0.5384567639160158,403.55,406.9
2262,TSLA220916C01130000,TSLA,725.780029296875,C,1130.0,86,9.6,0.642283211767146,0.6434361828613282,9.75,10.2
2263,TSLA220916P01130000,TSLA,725.780029296875,P,1130.0,86,434.85,0.642283211767146,0.5599714413452149,409.3,412.7
2264,TSLA220916C01135000,TSLA,725.780029296875,C,1135.0,86,9.4,0.6394537703056168,0.6428258374023439,9.4,9.9
2265,TSLA220916P01135000,TSLA,725.780029296875,P,1135.0,86,477.3,0.6394537703056168,0.5125170819091796,412.45,415.35
2266,TSLA220916C01140000,TSLA,725.780029296875,C,1140.0,86,10.2,0.6366491485060307,0.6448704946899414,9.3,9.7
2267,TSLA220916P01140000,TSLA,725.780029296875,P,1140.0,86,425.62,0.6366491485060307,0.5156908782958984,417.25,420.5
2268,TSLA220916C01145000,TSLA,725.780029296875,C,1145.0,86,9.67,0.6338690212199781,0.643985493774414,8.95,9.4
2269,TSLA220916P01145000,TSLA,725.780029296875,P,1145.0,86,434.58,0.6338690212199781,0.5144091528320311,421.95,425.45
2270,TSLA220916C01150000,TSLA,725.780029296875,C,1150.0,86,8.35,0.6311130689538044,0.6450230810546875,8.8,9.15
2271,TSLA220916P01150000,TSLA,725.780029296875,P,1150.0,86,438.12,0.6311130689538044,0.5040943145751953,426.85,429.65
2272,TSLA220916C01160000,TSLA,725.780029296875,C,1160.0,86,1381.47,0.6256724390490301,0.0,1295.5,1314.5
2273,TSLA220916P01160000,TSLA,725.780029296875,P,1160.0,86,242.0,0.6256724390490301,1.0000000000000003e-05,238.0,258.0
2274,TSLA220916C01175000,TSLA,725.780029296875,C,1175.0,86,8.0,0.6176851313164894,0.6438939419555664,7.5,7.9
2275,TSLA220916P01175000,TSLA,725.780029296875,P,1175.0,86,472.2,0.6176851313164894,0.5073901800537108,451.0,454.65
2276,TSLA220916P01180000,TSLA,725.780029296875,P,1180.0,86,257.5,0.6150678214380296,1.0000000000000003e-05,247.0,266.5
2277,TSLA220916C01200000,TSLA,725.780029296875,C,1200.0,86,6.7,0.6048166910807292,0.6463353237915038,6.6,6.95
2278,TSLA220916P01200000,TSLA,725.780029296875,P,1200.0,86,481.2,0.6048166910807292,0.5260057165527343,476.35,479.35
2279,TSLA220916C01220000,TSLA,725.780029296875,C,1220.0,86,1314.63,0.5949016633580942,0.0,1262.5,1281.5
2280,TSLA220916P01220000,TSLA,725.780029296875,P,1220.0,86,351.25,0.5949016633580942,1.0000000000000003e-05,264.5,284.0
2281,TSLA220916C01225000,TSLA,725.780029296875,C,1225.0,86,5.5,0.5924734933035715,0.6467320483398438,5.7,6.05
2282,TSLA220916P01225000,TSLA,725.780029296875,P,1225.0,86,572.03,0.5924734933035715,0.5543867803955078,500.0,503.15
2283,TSLA220916C01240000,TSLA,725.780029296875,C,1240.0,86,740.0,0.5853064752394154,0.0,1273.5,1293.0
2284,TSLA220916P01240000,TSLA,725.780029296875,P,1240.0,86,293.54,0.5853064752394154,1.0000000000000003e-05,273.5,293.5
2285,TSLA220916C01250000,TSLA,725.780029296875,C,1250.0,86,4.62,0.5806240234375,0.6478306701660157,4.9,5.35
2286,TSLA220916P01250000,TSLA,725.780029296875,P,1250.0,86,600.35,0.5806240234375,0.6015054498291017,522.05,529.05
2287,TSLA220916C01260000,TSLA,725.780029296875,C,1260.0,86,962.78,0.5760158962673612,0.0,1241.0,1260.5
2288,TSLA220916P01260000,TSLA,725.780029296875,P,1260.0,86,326.6,0.5760158962673612,1.0000000000000003e-05,282.5,302.5
2289,TSLA220916C01275000,TSLA,725.780029296875,C,1275.0,86,4.0,0.5692392386642157,0.6456944610595703,4.15,4.55
2290,TSLA220916P01275000,TSLA,725.780029296875,P,1275.0,86,628.4,0.5692392386642157,0.500005,548.0,551.45
2291,TSLA220916C01280000,TSLA,725.780029296875,C,1280.0,86,1067.0,0.5670156478881836,0.0,1230.5,1250.0
2292,TSLA220916P01280000,TSLA,725.780029296875,P,1280.0,86,303.78,0.5670156478881836,1.0000000000000003e-05,292.0,312.0
2293,TSLA220916C01300000,TSLA,725.780029296875,C,1300.0,86,4.0,0.5582923302283653,0.6513706738281251,3.8,4.1
2294,TSLA220916P01300000,TSLA,725.780029296875,P,1300.0,86,649.92,0.5582923302283653,1.0000000000000003e-05,572.2,575.35
2295,TSLA220916C01320000,TSLA,725.780029296875,C,1320.0,86,671.0,0.5498333555279356,0.0,913.0,932.5
2296,TSLA220916P01320000,TSLA,725.780029296875,P,1320.0,86,318.28,0.5498333555279356,1.0000000000000003e-05,311.0,331.0
2297,TSLA220916C01325000,TSLA,725.780029296875,C,1325.0,86,3.3,0.5477585126768868,0.6458775646972656,3.1,3.4
2298,TSLA220916P01325000,TSLA,725.780029296875,P,1325.0,86,648.84,0.5477585126768868,0.48779809082031256,597.65,601.05
2299,TSLA220916C01340000,TSLA,725.780029296875,C,1340.0,86,1242.99,0.5416268875349813,0.0,1200.0,1219.0
2300,TSLA220916P01340000,TSLA,725.780029296875,P,1340.0,86,333.09,0.5416268875349813,1.0000000000000003e-05,320.5,340.5
2301,TSLA220916C01350000,TSLA,725.780029296875,C,1350.0,86,3.0,0.5376148365162037,0.656924817504883,2.93,3.3
2302,TSLA220916P01350000,TSLA,725.780029296875,P,1350.0,86,632.13,0.5376148365162037,0.5710492114257812,623.1,626.85
2303,TSLA220916C01360000,TSLA,725.780029296875,C,1360.0,86,725.23,0.5336617862477022,0.0,1190.0,1209.0
2304,TSLA220916P01360000,TSLA,725.780029296875,P,1360.0,86,400.23,0.5336617862477022,1.0000000000000003e-05,330.5,350.0
2305,TSLA220916C01375000,TSLA,725.780029296875,C,1375.0,86,1.83,0.5278400213068182,0.6577182666015625,2.59,2.85
2306,TSLA220916P01375000,TSLA,725.780029296875,P,1375.0,86,720.4,0.5278400213068182,0.5512740185546876,647.25,651.4
2307,TSLA220916C01380000,TSLA,725.780029296875,C,1380.0,86,988.0,0.5259275574615037,0.0,1180.0,1199.5
2308,TSLA220916P01380000,TSLA,725.780029296875,P,1380.0,86,409.31,0.5259275574615037,1.0000000000000003e-05,340.5,360.0
2309,TSLA220916C01400000,TSLA,725.780029296875,C,1400.0,86,2.42,0.518414306640625,0.660281717529297,2.32,2.52
2310,TSLA220916P01400000,TSLA,725.780029296875,P,1400.0,86,753.05,0.518414306640625,0.5686078295898438,672.9,676.45
2311,TSLA220916C01420000,TSLA,725.780029296875,C,1420.0,86,1175.84,0.5111126966879401,0.0,1161.0,1180.0
2312,TSLA220916P01420000,TSLA,725.780029296875,P,1420.0,86,388.4,0.5111126966879401,1.0000000000000003e-05,360.5,380.5
2313,TSLA220916C01425000,TSLA,725.780029296875,C,1425.0,86,1.92,0.5093193188048246,0.6595493029785158,1.96,2.21
2314,TSLA220916P01425000,TSLA,725.780029296875,P,1425.0,86,777.8,0.5093193188048246,1.0000000000000003e-05,696.0,699.9
2315,TSLA220916C01440000,TSLA,725.780029296875,C,1440.0,86,1092.55,0.504013909233941,0.0,1151.5,1170.5
2316,TSLA220916P01440000,TSLA,725.780029296875,P,1440.0,86,382.15,0.504013909233941,1.0000000000000003e-05,371.0,390.5
2317,TSLA220916C01450000,TSLA,725.780029296875,C,1450.0,86,1.4,0.5005379512392242,0.6654086193847659,1.8,2.05
2318,TSLA220916P01450000,TSLA,725.780029296875,P,1450.0,86,725.29,0.5005379512392242,0.5798381860351562,722.45,726.3
2319,TSLA220916C01460000,TSLA,725.780029296875,C,1460.0,86,866.52,0.4971096091074486,0.0,1142.0,1161.0
2320,TSLA220916P01460000,TSLA,725.780029296875,P,1460.0,86,392.85,0.4971096091074486,1.0000000000000003e-05,381.0,401.0
2321,TSLA220916C01475000,TSLA,725.780029296875,C,1475.0,86,1.65,0.4920542571504237,0.6671175866699222,1.59,1.82
2322,TSLA220916P01475000,TSLA,725.780029296875,P,1475.0,86,810.15,0.4920542571504237,0.5808147387695313,747.3,751.2
2323,TSLA220916C01480000,TSLA,725.780029296875,C,1480.0,86,1009.15,0.4903919116870777,0.0,1132.5,1152.0
2324,TSLA220916P01480000,TSLA,725.780029296875,P,1480.0,86,405.0,0.4903919116870777,1.0000000000000003e-05,392.0,411.5
2325,TSLA220916C01500000,TSLA,725.780029296875,C,1500.0,86,1.42,0.4838533528645833,0.6687044848632814,1.42,1.6
2326,TSLA220916P01500000,TSLA,725.780029296875,P,1500.0,86,787.0,0.4838533528645833,1.0000000000000003e-05,771.55,775.25
2327,TSLA220916C01520000,TSLA,725.780029296875,C,1520.0,86,1116.07,0.477486861379523,0.0,1114.5,1133.5
2328,TSLA220916P01520000,TSLA,725.780029296875,P,1520.0,86,425.1,0.477486861379523,1.0000000000000003e-05,413.0,433.0
2329,TSLA220916C01525000,TSLA,725.780029296875,C,1525.0,86,1.2,0.4759213306864754,0.6729769030761721,1.26,1.5
2330,TSLA220916P01525000,TSLA,725.780029296875,P,1525.0,86,875.2,0.4759213306864754,1.0000000000000003e-05,796.1,800.3
2331,TSLA220916C01540000,TSLA,725.780029296875,C,1540.0,86,594.3,0.4712857333096591,0.0,1105.5,1124.5
2332,TSLA220916P01540000,TSLA,725.780029296875,P,1540.0,86,435.7,0.4712857333096591,1.0000000000000003e-05,424.0,444.0
2333,TSLA220916C01550000,TSLA,725.780029296875,C,1550.0,86,1.39,0.4682451801915323,0.6765169067382814,1.12,1.39
2334,TSLA220916P01550000,TSLA,725.780029296875,P,1550.0,86,830.44,0.4682451801915323,0.5783733569335938,821.7,825.95
2335,TSLA220916C01560000,TSLA,725.780029296875,C,1560.0,86,1059.16,0.46524360852363783,0.0,1096.5,1116.0
2336,TSLA220916P01560000,TSLA,725.780029296875,P,1560.0,86,446.95,0.46524360852363783,1.0000000000000003e-05,435.0,455.0
2337,TSLA220916C01575000,TSLA,725.780029296875,C,1575.0,86,1.0,0.4608127170138889,0.6787141503906251,0.98,1.27
2338,TSLA220916P01575000,TSLA,725.780029296875,P,1575.0,86,927.45,0.4608127170138889,1.0000000000000003e-05,845.6,849.15
2339,TSLA220916C01580000,TSLA,725.780029296875,C,1580.0,86,1096.01,0.4593544489220728,0.0,1088.0,1107.0
2340,TSLA220916P01580000,TSLA,725.780029296875,P,1580.0,86,459.85,0.4593544489220728,1.0000000000000003e-05,446.0,466.0
2341,TSLA220916C01600000,TSLA,725.780029296875,C,1600.0,86,0.98,0.4536125183105469,0.6801789794921876,0.86,1.14
2342,TSLA220916P01600000,TSLA,725.780029296875,P,1600.0,86,934.9,0.4536125183105469,1.0000000000000003e-05,872.2,875.2
2343,TSLA220916C01620000,TSLA,725.780029296875,C,1620.0,86,729.53,0.44801236376350306,0.0,1071.0,1090.0
2344,TSLA220916P01620000,TSLA,725.780029296875,P,1620.0,86,502.05,0.44801236376350306,1.0000000000000003e-05,468.5,488.0
2345,TSLA220916C01625000,TSLA,725.780029296875,C,1625.0,86,0.55,0.4466338641826923,0.6833527758789064,0.76,1.06
2346,TSLA220916P01625000,TSLA,725.780029296875,P,1625.0,86,983.05,0.4466338641826923,1.0000000000000003e-05,895.8,900.35
2347,TSLA220916C01640000,TSLA,725.780029296875,C,1640.0,86,889.95,0.44254879835175304,0.0,1062.5,1081.5
2348,TSLA220916P01640000,TSLA,725.780029296875,P,1640.0,86,491.65,0.44254879835175304,1.0000000000000003e-05,480.0,499.5
2349,TSLA220916C01650000,TSLA,725.780029296875,C,1650.0,86,0.84,0.4398666844223485,0.6860382958984376,0.68,0.97
2350,TSLA220916P01650000,TSLA,725.780029296875,P,1650.0,86,930.47,0.4398666844223485,1.0000000000000003e-05,920.85,924.6
2351,TSLA220916C01660000,TSLA,725.780029296875,C,1660.0,86,1080.0,0.4372168851185994,0.0,1054.0,1073.5
2352,TSLA220916P01660000,TSLA,725.780029296875,P,1660.0,86,503.4,0.4372168851185994,1.0000000000000003e-05,491.5,511.0
2353,TSLA220916C01675000,TSLA,725.780029296875,C,1675.0,86,0.77,0.43330151002798506,0.6877472631835939,0.59,0.89
2354,TSLA220916P01675000,TSLA,725.780029296875,P,1675.0,86,971.6,0.43330151002798506,1.0000000000000003e-05,946.05,950.35
2355,TSLA220916C01680000,TSLA,725.780029296875,C,1680.0,86,712.5,0.4320119222005208,0.0,1046.0,1065.0
2356,TSLA220916P01680000,TSLA,725.780029296875,P,1680.0,86,644.88,0.4320119222005208,1.0000000000000003e-05,503.0,522.5
2357,TSLA220916C01700000,TSLA,725.780029296875,C,1700.0,86,0.82,0.4269294289981618,0.6914093359375001,0.53,0.83
2358,TSLA220916P01700000,TSLA,725.780029296875,P,1700.0,86,1048.82,0.4269294289981618,1.0000000000000003e-05,971.75,975.4
2359,TSLA220916C01720000,TSLA,725.780029296875,C,1720.0,86,771.24,0.42196513331213664,0.0,1029.5,1049.0
2360,TSLA220916P01720000,TSLA,725.780029296875,P,1720.0,86,564.0,0.42196513331213664,1.0000000000000003e-05,526.5,546.0
2361,TSLA220916C01725000,TSLA,725.780029296875,C,1725.0,86,0.45,0.4207420459692029,0.6928741650390625,0.48,0.74
2362,TSLA220916P01725000,TSLA,725.780029296875,P,1725.0,86,1052.15,0.4207420459692029,1.0000000000000003e-05,996.0,1000.35
2363,TSLA220916C01740000,TSLA,725.780029296875,C,1740.0,86,697.85,0.4171149593660201,0.0,1022.0,1041.0
2364,TSLA220916P01740000,TSLA,725.780029296875,P,1740.0,86,551.9,0.4171149593660201,1.0000000000000003e-05,538.0,558.0
2365,TSLA220916C01750000,TSLA,725.780029296875,C,1750.0,86,0.59,0.4147314453125,0.6967803759765626,0.41,0.72
2366,TSLA220916P01750000,TSLA,725.780029296875,P,1750.0,86,1113.15,0.4147314453125,1.0000000000000003e-05,1021.5,1025.35
2367,TSLA220916C01760000,TSLA,725.780029296875,C,1760.0,86,837.51,0.4123750166459517,0.0,1014.0,1033.0
2368,TSLA220916P01760000,TSLA,725.780029296875,P,1760.0,86,614.0,0.4123750166459517,1.0000000000000003e-05,550.0,570.0
2369,TSLA220916C01775000,TSLA,725.780029296875,C,1775.0,86,0.5,0.4088901573503521,0.6992217578125001,0.36,0.67
2370,TSLA220916P01775000,TSLA,725.780029296875,P,1775.0,86,1115.85,0.4088901573503521,0.7141141870117188,1047.1,1051.25
2371,TSLA220916C01780000,TSLA,725.780029296875,C,1780.0,86,838.14,0.4077415894926264,0.0,1006.0,1025.5
2372,TSLA220916P01780000,TSLA,725.780029296875,P,1780.0,86,542.0,0.4077415894926264,1.0000000000000003e-05,562.0,582.0
2373,TSLA220916C01800000,TSLA,725.780029296875,C,1800.0,86,0.5,0.40321112738715276,0.6992217578125001,0.3,0.61
2374,TSLA220916P01800000,TSLA,725.780029296875,P,1800.0,86,1152.4,0.40321112738715276,0.7562280236816408,1072.4,1076.55
2375,TSLA220916C01820000,TSLA,725.780029296875,C,1820.0,86,1026.1,0.39878023587740385,0.0,991.0,1010.0
2376,TSLA220916P01820000,TSLA,725.780029296875,P,1820.0,86,565.5,0.39878023587740385,1.0000000000000003e-05,586.5,606.0
2377,TSLA220916C01825000,TSLA,725.780029296875,C,1825.0,86,0.8,0.3976876872859589,0.7006865869140625,0.26,0.56
2378,TSLA220916P01825000,TSLA,725.780029296875,P,1825.0,86,1175.25,0.3976876872859589,0.5566450585937501,1096.45,1100.65
2379,TSLA220916C01840000,TSLA,725.780029296875,C,1840.0,86,810.0,0.39444566809612774,0.0,983.5,1002.5
2380,TSLA220916P01840000,TSLA,725.780029296875,P,1840.0,86,577.5,0.39444566809612774,1.0000000000000003e-05,599.0,618.5
2381,TSLA220916C01850000,TSLA,725.780029296875,C,1850.0,86,0.3,0.3923135293496622,0.70117486328125,0.2,0.53
2382,TSLA220916P01850000,TSLA,725.780029296875,P,1850.0,86,1088.08,0.3923135293496622,1.3734467362976073,1151.4,1154.75
2383,TSLA220916C01860000,TSLA,725.780029296875,C,1860.0,86,973.05,0.3902043168262769,0.0,976.0,995.5
2384,TSLA220916P01860000,TSLA,725.780029296875,P,1860.0,86,589.5,0.3902043168262769,1.0000000000000003e-05,611.0,631.0
2385,TSLA220916C01875000,TSLA,725.780029296875,C,1875.0,86,0.38,0.38708268229166665,0.7050810742187501,0.18,0.5
2386,TSLA220916P01875000,TSLA,725.780029296875,P,1875.0,86,962.15,0.38708268229166665,1.0000000000000003e-05,1036.6,1042.95
2387,TSLA220916C01880000,TSLA,725.780029296875,C,1880.0,86,796.0,0.3860532070728058,0.0,968.5,988.0
2388,TSLA220916P01880000,TSLA,725.780029296875,P,1880.0,86,598.0,0.3860532070728058,1.0000000000000003e-05,623.5,643.5
2389,TSLA220916C01900000,TSLA,725.780029296875,C,1900.0,86,0.22,0.3819894891036184,0.708010732421875,0.16,0.47
2390,TSLA220916P01900000,TSLA,725.780029296875,P,1900.0,86,1260.95,0.3819894891036184,1.0000000000000003e-05,1171.35,1175.1
2391,TSLA220916C01920000,TSLA,725.780029296875,C,1920.0,86,984.95,0.37801043192545575,0.0,954.5,973.5
2392,TSLA220916P01920000,TSLA,725.780029296875,P,1920.0,86,629.0,0.37801043192545575,1.0000000000000003e-05,649.0,668.5
2393,TSLA220916C01925000,TSLA,725.780029296875,C,1925.0,86,0.18,0.37702858664772726,0.7094755615234375,0.12,0.45
2394,TSLA220916P01925000,TSLA,725.780029296875,P,1925.0,86,1277.5,0.37702858664772726,1.0000000000000003e-05,1195.65,1199.8
2395,TSLA220916C01940000,TSLA,725.780029296875,C,1940.0,86,980.0,0.3741134171633376,0.0,947.5,966.5
2396,TSLA220916P01940000,TSLA,725.780029296875,P,1940.0,86,658.0,0.3741134171633376,1.0000000000000003e-05,661.5,681.5
2397,TSLA220916C01950000,TSLA,725.780029296875,C,1950.0,86,0.18,0.3721948868189103,0.709963837890625,0.09,0.42
2398,TSLA220916P01950000,TSLA,725.780029296875,P,1950.0,86,899.8,0.3721948868189103,1.7694103326416013,1283.2,1288.8
2399,TSLA220916C01960000,TSLA,725.780029296875,C,1960.0,86,908.85,0.37029593331473215,0.0,940.5,959.5
2400,TSLA220916P01960000,TSLA,725.780029296875,P,1960.0,86,653.7,0.37029593331473215,1.0000000000000003e-05,674.5,694.0
2401,TSLA220916C01980000,TSLA,725.780029296875,C,1980.0,86,1003.76,0.36655557035195707,0.0,933.5,952.5
2402,TSLA220916P01980000,TSLA,725.780029296875,P,1980.0,86,666.25,0.36655557035195707,1.0000000000000003e-05,687.0,707.0
2403,TSLA220916C02000000,TSLA,725.780029296875,C,2000.0,86,0.06,0.3628900146484375,0.709963837890625,0.1,0.3
2404,TSLA220916P02000000,TSLA,725.780029296875,P,2000.0,86,1261.05,0.3628900146484375,1.4472683886718751,1301.35,1304.8
2405,TSLA220916C02025000,TSLA,725.780029296875,C,2025.0,86,0.2,0.35840989101080245,0.7050810742187501,0.03,0.3
2406,TSLA220916P02025000,TSLA,725.780029296875,P,2025.0,86,1123.5,0.35840989101080245,1.0000000000000003e-05,1240.0,1258.25
2407,TSLA220916C02050000,TSLA,725.780029296875,C,2050.0,86,0.12,0.35403903868140246,0.7124052197265626,0.03,0.3
2408,TSLA220916P02050000,TSLA,725.780029296875,P,2050.0,86,1129.95,0.35403903868140246,1.0000000000000003e-05,1021.6,1028.3
2409,TSLA220916C02075000,TSLA,725.780029296875,C,2075.0,86,0.1,0.3497735080948795,0.719729365234375,0.03,0.3
2410,TSLA220916P02075000,TSLA,725.780029296875,P,2075.0,86,1434.85,0.3497735080948795,1.0000000000000003e-05,1345.85,1350.45
2411,TSLA220916C02100000,TSLA,725.780029296875,C,2100.0,86,0.12,0.34560953776041664,0.726565234375,0.03,0.3
2412,TSLA220916P02100000,TSLA,725.780029296875,P,2100.0,86,1461.65,0.34560953776041664,0.8393570751953124,1372.95,1376.35
2413,TSLA220916C02125000,TSLA,725.780029296875,C,2125.0,86,0.14,0.3415435431985294,0.70898728515625,0.02,0.2
2414,TSLA220916P02125000,TSLA,725.780029296875,P,2125.0,86,1461.9,0.3415435431985294,1.0000000000000003e-05,1395.6,1399.85
2415,TSLA220916C02150000,TSLA,725.780029296875,C,2150.0,86,0.06,0.3375721066497093,0.710940390625,0.01,0.19
2416,TSLA220916P02150000,TSLA,725.780029296875,P,2150.0,86,1491.0,0.3375721066497093,1.0000000000000003e-05,1420.65,1424.75
2417,TSLA220916C02175000,TSLA,725.780029296875,C,2175.0,86,0.06,0.3336919674928161,0.737307314453125,0.09,0.19
2418,TSLA220916P02175000,TSLA,725.780029296875,P,2175.0,86,1279.93,0.3336919674928161,1.0000000000000003e-05,1187.1,1194.85
2419,TSLA220916C02200000,TSLA,725.780029296875,C,2200.0,86,0.1,0.3299000133167614,0.729494892578125,0.08,0.14
2420,TSLA220916P02200000,TSLA,725.780029296875,P,2200.0,86,1536.7,0.3299000133167614,0.9134530139160157,1472.25,1476.75
2421,TSLA220916C02225000,TSLA,725.780029296875,C,2225.0,86,0.15,0.3261932715941011,0.7138700488281251,0.01,0.14
2422,TSLA220916P02225000,TSLA,725.780029296875,P,2225.0,86,1418.42,0.3261932715941011,1.0000000000000003e-05,1211.3,1217.9
2423,TSLA220916C02250000,TSLA,725.780029296875,C,2250.0,86,0.1,0.3225689019097222,0.72070591796875,0.01,0.14
2424,TSLA220916P02250000,TSLA,725.780029296875,P,2250.0,86,1609.9,0.3225689019097222,0.9240730249023439,1522.6,1526.7
2425,TSLA220916C02275000,TSLA,725.780029296875,C,2275.0,86,0.03,0.31902418870192306,0.726565234375,0.01,0.14
2426,TSLA220916P02275000,TSLA,725.780029296875,P,2275.0,86,1628.1,0.31902418870192306,1.0000000000000003e-05,1545.8,1550.55
2427,TSLA220916C02300000,TSLA,725.780029296875,C,2300.0,86,0.06,0.3155565344769022,0.7324245507812499,0.05,0.1
2428,TSLA220916P02300000,TSLA,725.780029296875,P,2300.0,86,1661.6,0.3155565344769022,1.0000000000000003e-05,1570.45,1574.5
2429,TSLA220916C02325000,TSLA,725.780029296875,C,2325.0,86,0.03,0.3121634534610215,0.7304714453125,0.01,0.12
2430,TSLA220916P02325000,TSLA,725.780029296875,P,2325.0,86,1281.95,0.3121634534610215,1.0000000000000003e-05,1414.25,1424.35
2431,TSLA220916C02350000,TSLA,725.780029296875,C,2350.0,86,0.05,0.3088425656582447,0.73633076171875,0.01,0.12
2432,TSLA220916P02350000,TSLA,725.780029296875,P,2350.0,86,1712.6,0.3088425656582447,1.0000000000000003e-05,1620.4,1624.2
2433,TSLA220916C02375000,TSLA,725.780029296875,C,2375.0,86,0.07,0.30559159128289476,0.7382838671874999,0.01,0.11
2434,TSLA220916P02375000,TSLA,725.780029296875,P,2375.0,86,1734.85,0.30559159128289476,1.0000000000000003e-05,1645.75,1650.55
2435,TSLA220916C02400000,TSLA,725.780029296875,C,2400.0,86,0.06,0.3024083455403646,0.74414318359375,0.01,0.11
2436,TSLA220916P02400000,TSLA,725.780029296875,P,2400.0,86,1754.0,0.3024083455403646,0.9725344543457031,1672.15,1676.75
2437,TSLA220916C02425000,TSLA,725.780029296875,C,2425.0,86,0.03,0.2992907337306701,0.7539087109375,0.02,0.11
2438,TSLA220916P02425000,TSLA,725.780029296875,P,2425.0,86,1364.35,0.2992907337306701,1.0000000000000003e-05,1496.25,1512.0
2439,TSLA220916C02450000,TSLA,725.780029296875,C,2450.0,86,0.06,0.29623674665178573,0.76367423828125,0.03,0.11
2440,TSLA220916P02450000,TSLA,725.780029296875,P,2450.0,86,1682.96,0.29623674665178573,1.6315020866394039,1751.2,1754.85
2441,TSLA220916C02475000,TSLA,725.780029296875,C,2475.0,86,0.05,0.29324445628156565,0.7500025,0.03,0.07
2442,TSLA220916P02475000,TSLA,725.780029296875,P,2475.0,86,1707.93,0.29324445628156565,1.6405047271728515,1776.2,1779.85
2443,TSLA220916C02500000,TSLA,725.780029296875,C,2500.0,86,791.0,0.29031201171875,0.0,777.5,796.5
2444,TSLA220916P02500000,TSLA,725.780029296875,P,2500.0,86,1067.5,0.29031201171875,1.0000000000000003e-05,1046.0,1065.5
2445,TSLA220916C02550000,TSLA,725.780029296875,C,2550.0,86,769.25,0.28461961933210783,0.0,764.5,784.0
2446,TSLA220916C02600000,TSLA,725.780029296875,C,2600.0,86,777.0,0.27914616511418266,0.0,752.0,771.5
2447,TSLA220916P02600000,TSLA,725.780029296875,P,2600.0,86,1094.0,0.27914616511418266,1.0000000000000003e-05,1119.5,1139.0
2448,TSLA220916C02650000,TSLA,725.780029296875,C,2650.0,86,764.75,0.2738792563384434,0.0,739.5,759.0
2449,TSLA220916C02700000,TSLA,725.780029296875,C,2700.0,86,771.22,0.26880741825810184,0.0,727.5,747.0
2450,TSLA220916C02750000,TSLA,725.780029296875,C,2750.0,86,741.11,0.2639200106534091,0.0,716.0,735.5
2451,TSLA220916C02800000,TSLA,725.780029296875,C,2800.0,86,770.65,0.2592071533203125,11.003665232086183,704.5,724.0
2452,TSLA220916P02800000,TSLA,725.780029296875,P,2800.0,86,1247.4,0.2592071533203125,1.0000000000000003e-05,1270.5,1290.0
2453,TSLA220916C02850000,TSLA,725.780029296875,C,2850.0,86,611.01,0.2546596594024123,9.953494990005492,693.5,713.0
2454,TSLA220916P02850000,TSLA,725.780029296875,P,2850.0,86,1297.7,0.2546596594024123,1.0000000000000003e-05,1309.0,1328.5
2455,TSLA220916C02900000,TSLA,725.780029296875,C,2900.0,86,748.0,0.2502689756196121,9.318729761734009,682.5,702.0
2456,TSLA220916P02900000,TSLA,725.780029296875,P,2900.0,86,1381.9,0.2502689756196121,1.0000000000000003e-05,1347.5,1367.5
2457,TSLA220916C02950000,TSLA,725.780029296875,C,2950.0,86,646.75,0.24602712857521186,8.873966856117248,672.0,691.5
2458,TSLA220916P02950000,TSLA,725.780029296875,P,2950.0,86,1396.74,0.24602712857521186,1.0000000000000003e-05,1386.5,1406.5
2459,TSLA220916C03000000,TSLA,725.780029296875,C,3000.0,86,670.0,0.24192667643229165,8.710758950309751,670.0,684.0
2460,TSLA220916P03000000,TSLA,725.780029296875,P,3000.0,86,1404.05,0.24192667643229165,1.0000000000000003e-05,1426.0,1445.5
2461,TSLA220916C03050000,TSLA,725.780029296875,C,3050.0,86,669.0,0.2379606653432377,8.231999483909606,651.5,671.0
2462,TSLA220916P03050000,TSLA,725.780029296875,P,3050.0,86,1548.9,0.2379606653432377,1.0000000000000003e-05,1465.5,1485.0
2463,TSLA220916C03100000,TSLA,725.780029296875,C,3100.0,86,693.68,0.23412259009576614,7.983764668731689,641.5,661.0
2464,TSLA220916C03200000,TSLA,725.780029296875,C,3200.0,86,633.13,0.22680625915527344,7.585510772018434,622.5,642.0
2465,TSLA220916P03200000,TSLA,725.780029296875,P,3200.0,86,1640.0,0.22680625915527344,1.0000000000000003e-05,1585.0,1605.0
2466,TSLA220916C03300000,TSLA,725.780029296875,C,3300.0,86,639.0,0.21993334221117425,7.270539241905212,604.5,624.0
2467,TSLA220916C03400000,TSLA,725.780029296875,C,3400.0,86,639.23,0.2134647144990809,7.004853538856507,587.0,606.5
2468,TSLA220916P03400000,TSLA,725.780029296875,P,3400.0,86,1790.0,0.2134647144990809,1.0000000000000003e-05,1748.0,1767.5
2469,TSLA220916C03500000,TSLA,725.780029296875,C,3500.0,86,575.0,0.20736572265625,6.782716365356446,570.5,590.0
2470,TSLA220916P03500000,TSLA,725.780029296875,P,3500.0,86,1850.0,0.20736572265625,1.0000000000000003e-05,1830.5,1850.0
